;pmid;lead_time;is_web_direct;checkin_date_index;stay_length;booking_status;nb_adults;child_presence;eligible_to_earn_points;points;stay_catotal_eur;hotel_brand;hotel_brand_positionning;hotel_rooms;hotel_sales_organisation;hotel_class;hotel_location_type;hotel_continent;hotel_euro_market;environment_type;declared_stay_type;is_all_member;type_member;is_member_ibis_business;is_member_business_plus;is_member_accor_plus;is_meeting_planner;booking_date_year;booking_date_month;booking_date_day_name;booking_date_is_weekend;checkin_date_year;checkin_date_month;checkin_date_day_name;checkin_date_is_weekend;checkout_date_year;checkout_date_month;checkout_date_day_name;checkout_date_is_weekend;gap_bkg_stay_nights
9196;2405;3.0;1;6;2;M;1.0;0;1;1586;698.0;MERCURE;Midscale;139;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2022.0;12.0;Saturday;1;2022;10;Saturday;1;2022;10;Monday;0;0.0
9240;2406;4.0;1;2;1;M;1.0;0;1;318;140.15;MERCURE;Midscale;77;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;business;1;ALL Diamond;0;1;0;0;2021.0;10.0;Friday;0;2021;10;Tuesday;0;2021;10;Wednesday;0;0.0
9248;2408;20.0;1;3;1;A;2.0;0;1;182;161.05;IBIS STYLES;Economy;70;Southern Europe;X;Unknown Location;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2021.0;10.0;Thursday;0;2021;11;Wednesday;0;2021;11;Thursday;0;0.0
9250;2408;0.0;0;4;1;A;2.0;0;1;117;103.95;IBIS STYLES;Economy;85;Southern Europe;F;Other Location and Suburbs;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;4.0;Sunday;1;2021;4;Sunday;1;2021;5;Tuesday;0;0.0
9251;2408;27.0;1;5;1;M;6.0;0;1;334;294.0;IBIS STYLES;Economy;76;Southern Europe;F;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;10.0;Saturday;1;2022;11;Friday;0;2022;12;Sunday;1;0.0
9257;2408;9.0;1;1;1;A;2.0;0;1;97;85.75;IBIS HOTELS;Economy;79;Southern Europe;G;Prime Location;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;4.0;Saturday;1;2022;4;Monday;0;2022;4;Tuesday;0;0.0
9258;2408;80.0;1;6;1;A;2.0;0;1;484;212.8;NOVOTEL;Midscale;280;Southern Europe;B;Second Location;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;3.0;Wednesday;0;2022;11;Sunday;1;2022;12;Tuesday;0;0.0
9259;2409;49.0;1;4;1;A;2.0;0;1;96;493.5;IBIS HOTELS;Economy;74;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Classic;0;0;0;0;2021.0;11.0;Thursday;0;2021;12;Thursday;0;2021;12;Friday;0;0.0
9260;2410;10.0;1;4;2;M;2.0;0;1;575;254.55;MERCURE;Midscale;120;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Classic;0;0;0;0;2021.0;1.0;Monday;0;2021;11;Thursday;0;2021;11;Saturday;1;-2.0
9266;2413;12.0;1;5;2;A;2.0;0;1;927;412.48;MGALLERY;Luxury and Upscale;169;Northern Europe;A;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;6.0;Sunday;1;2022;1;Friday;0;2022;3;Monday;0;0.0
9269;2414;5.0;0;3;4;A;2.0;0;1;2607;0.0;SOFITEL;Luxury and Upscale;126;Northern Europe;D;Prime Location;EUROPE;REST OF EUROPE;SEA;leisure;1;ALL Diamond;0;0;0;0;2022.0;11.0;Thursday;0;2022;3;Wednesday;0;2022;3;Sunday;1;0.0
9274;2415;1.0;1;6;1;M;2.0;0;1;136;120.75;IBIS HOTELS;Economy;60;Southern Europe;G;Prime Location;EUROPE;FRANCE;SEA;leisure;1;ALL Classic;0;0;0;0;2022.0;2.0;Friday;0;2022;2;Saturday;1;2022;2;Sunday;1;0.0
9275;2415;4.0;1;6;1;A;2.0;0;1;124;109.25;IBIS STYLES;Economy;40;Southern Europe;H;Second Location;EUROPE;FRANCE;None;leisure;1;ALL Classic;0;0;0;0;2021.0;5.0;Monday;0;2021;9;Friday;0;2021;10;Sunday;1;-1.0
9276;2415;1.0;1;6;1;M;2.0;0;1;127;112.7;IBIS HOTELS;Economy;101;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Classic;0;0;0;0;2021.0;11.0;Saturday;1;2021;12;Monday;0;2021;6;Sunday;1;-1.0
9278;2417;20.0;1;6;1;A;2.0;1;1;340;156.5;NOVOTEL;Midscale;117;Northern Europe;E;Second Location;EUROPE;GERMANY;None;business;1;ALL Classic;0;0;0;0;2021.0;11.0;Sunday;1;2021;7;Saturday;1;2021;1;Friday;0;0.0
9279;2418;103.0;1;6;7;M;3.0;1;1;2474;1088.64;NOVOTEL SUITES;Midscale;50;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;4.0;Monday;0;2021;7;Thursday;0;2021;8;Saturday;1;1.0
9280;2418;9.0;1;4;1;A;4.0;1;1;168;148.2;IBIS STYLES;Economy;55;Southern Europe;H;Second Location;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;9.0;Thursday;0;2022;8;Thursday;0;2022;8;Friday;0;0.0
9282;2418;33.0;1;1;4;M;3.0;1;1;1895;877.8;NOVOTEL;Midscale;95;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;6.0;Tuesday;0;2022;8;Monday;0;2022;12;Thursday;0;0.0
9284;2419;70.0;1;2;1;M;1.0;0;1;526;210.21;NOVOTEL;Midscale;400;IMEA;B;Second Location;ASIA;ASIA;AIRPORT;leisure;1;ALL Classic;0;0;0;0;2022.0;6.0;Tuesday;0;2022;8;Tuesday;0;2022;8;Wednesday;0;0.0
9286;2419;2.0;1;1;1;A;1.0;0;1;27;22.3;IBIS HOTELS;Economy;160;IMEA;H;Second Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Classic;0;0;0;0;2021.0;8.0;Saturday;1;2021;8;Monday;0;2021;8;Tuesday;0;0.0
9288;2421;49.0;1;5;2;A;4.0;0;1;3238;2126.0;SOFITEL;Luxury and Upscale;150;Northern Europe;A;Prime Location;EUROPE;GERMANY;TOWN;leisure;1;ALL Gold;0;0;0;0;2022.0;4.0;Friday;0;2022;3;Sunday;1;2022;5;Friday;0;0.0
9290;2422;5.0;1;2;2;A;1.0;0;1;178;0.0;IBIS HOTELS;Economy;151;Northern Europe;G;Prime Location;EUROPE;UK&IE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;4.0;Thursday;0;2022;4;Tuesday;0;2022;4;Thursday;0;0.0
9291;2422;0.0;1;7;1;A;1.0;0;1;50;0.0;IBIS HOTELS;Economy;151;Northern Europe;G;Prime Location;EUROPE;UK&IE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;3.0;Friday;0;2022;3;Friday;0;2022;4;Monday;0;0.0
9293;2423;18.0;1;6;3;A;2.0;0;1;1252;606.48;MERCURE;Midscale;169;Northern Europe;D;Prime Location;EUROPE;UK&IE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;5.0;Saturday;1;2022;7;Saturday;1;2022;7;Tuesday;0;0.0
9294;2424;5.0;1;6;1;A;1.0;0;1;79;60.99;IBIS HOTELS;Economy;221;Northern Europe;A;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Platinum;0;0;0;0;2022.0;5.0;Monday;0;2022;10;Sunday;1;2022;11;Wednesday;0;0.0
9297;2426;10.0;1;1;1;M;2.0;0;1;500;240.36;MERCURE;Midscale;81;Northern Europe;G;Prime Location;EUROPE;UK&IE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;10.0;Thursday;0;2022;6;Monday;0;2022;6;Tuesday;0;0.0
9299;2427;2.0;1;6;5;A;2.0;1;1;2416;966.3;NOVOTEL;Midscale;275;North & Central America, Caribbe;A;Prime Location;NORTH AMERICA;NORTH AMERICA;None;leisure;1;ALL Silver;0;0;0;0;2022.0;7.0;Thursday;0;2022;7;Saturday;1;2022;4;Friday;0;0.0
9301;2429;147.0;1;6;5;A;2.0;0;1;7123;2849.05;RIXOS HOTELS;Luxury and Upscale;316;IMEA;A;Prime Location;MIDDLE EAST;MIDDLE EAST;None;leisure;1;ALL Platinum;0;0;0;0;2021.0;10.0;Thursday;0;2021;4;Monday;0;2021;9;Sunday;1;0.0
9302;2430;5.0;1;6;1;A;2.0;1;1;220;96.05;NOVOTEL;Midscale;149;Northern Europe;E;Second Location;EUROPE;REST OF EUROPE;None;leisure;1;ALL Classic;0;0;0;0;2022.0;10.0;Monday;0;2022;10;Saturday;1;2022;10;Sunday;1;0.0
9304;2431;10.0;1;4;1;A;1.0;0;1;227;0.0;GRAND MERCURE;Luxury and Upscale;189;South America;A;Prime Location;SOUTH AMERICA;SOUTH AMERICA;None;leisure;1;ALL Classic;0;0;0;0;2022.0;8.0;Monday;0;2022;8;Thursday;0;2022;8;Friday;0;0.0
9306;2432;64.0;1;5;2;M;2.0;0;1;1830;731.93;THE SEBEL;Luxury and Upscale;83;Pacific;B;Second Location;PACIFIC;PACIFIC;SEA;leisure;1;ALL Gold;0;0;0;0;2021.0;1.0;Thursday;0;2021;3;Friday;0;2021;3;Sunday;1;0.0
9308;2433;7.0;1;1;2;A;2.0;1;1;514;226.1;NOVOTEL SUITES;Midscale;90;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;10.0;Monday;0;2021;1;Monday;0;2021;3;Thursday;0;0.0
9310;2433;0.0;1;2;1;A;1.0;0;1;38;84.08;GREET;Economy;52;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;5.0;Tuesday;0;2022;5;Tuesday;0;2022;1;Thursday;0;0.0
9311;2433;2.0;1;2;2;A;1.0;0;1;882;391.4;NOVOTEL;Midscale;140;Southern Europe;B;Second Location;EUROPE;FRANCE;TOWN;business;1;ALL Silver;0;0;0;0;2021.0;3.0;Wednesday;0;2021;5;Monday;0;2021;7;Saturday;1;0.0
9313;2434;12.0;0;4;2;A;2.0;0;1;225;198.0;IBIS HOTELS;Economy;59;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;SEA;leisure;1;ALL Classic;0;0;0;0;2021.0;10.0;Saturday;1;2021;11;Thursday;0;2021;11;Saturday;1;-2.0
9323;2436;2.0;1;5;4;A;2.0;0;1;2055;1357.8;MERCURE;Midscale;127;Southern Europe;C;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Gold;0;0;0;0;2022.0;2.0;Wednesday;0;2022;2;Friday;0;2022;1;Monday;0;-4.0
9325;2436;1.0;1;6;2;M;3.0;0;1;1619;844.86;MERCURE;Midscale;127;Southern Europe;C;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Gold;0;0;0;0;2022.0;4.0;Saturday;1;2022;5;Monday;0;2022;7;Saturday;1;0.0
9327;2436;5.0;1;1;2;M;2.0;0;1;906;533.35;MERCURE;Midscale;111;Southern Europe;G;Prime Location;EUROPE;FRANCE;None;leisure;1;ALL Gold;0;0;0;0;2022.0;9.0;Wednesday;0;2022;9;Monday;0;2022;9;Wednesday;0;0.0
9328;2436;15.0;1;2;3;M;2.0;0;1;515;455.3;IBIS HOTELS;Economy;87;Southern Europe;X;Unknown Location;EUROPE;FRANCE;None;leisure;1;ALL Gold;0;0;0;0;2022.0;4.0;Monday;0;2022;10;Wednesday;0;2022;5;Friday;0;0.0
9329;2437;7.0;1;2;1;A;1.0;0;1;420;215.8;NOVOTEL;Midscale;120;Northern Europe;G;Prime Location;EUROPE;GERMANY;TOWN;business;1;ALL Classic;0;0;0;0;2022.0;6.0;Tuesday;0;2022;6;Tuesday;0;2022;6;Wednesday;0;0.0
9330;2438;2.0;1;6;1;A;3.0;0;1;438;172.11;NOVOTEL;Midscale;255;Northern Europe;B;Second Location;EUROPE;REST OF EUROPE;None;leisure;1;ALL Classic;0;0;0;0;2022.0;7.0;Thursday;0;2022;7;Saturday;1;2022;7;Sunday;1;0.0
9331;2439;13.0;1;4;1;A;2.0;0;1;103;90.73;IBIS STYLES;Economy;91;Southern Europe;E;Second Location;EUROPE;FRANCE;AIRPORT;leisure;1;ALL Classic;0;0;0;0;2022.0;1.0;Tuesday;0;2022;4;Thursday;0;2022;4;Friday;0;0.0
9334;2441;6.0;1;5;5;A;2.0;0;1;429;183.6;MERCURE;Midscale;132;Northern Europe;G;Prime Location;EUROPE;GERMANY;None;leisure;1;ALL Diamond;0;0;0;0;2021.0;4.0;Monday;0;2021;10;Tuesday;0;2021;12;Wednesday;0;-3.0
9341;2444;13.0;1;4;3;A;2.0;0;1;239;189.77;IBIS HOTELS;Economy;208;South America;D;Prime Location;SOUTH AMERICA;SOUTH AMERICA;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;10.0;Friday;0;2022;3;Friday;0;2022;6;Saturday;1;-3.0
9343;2446;17.0;1;6;1;M;2.0;1;1;111;97.66;IBIS STYLES;Economy;67;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Classic;0;0;0;0;2021.0;11.0;Monday;0;2021;8;Saturday;1;2021;8;Sunday;1;0.0
9344;2447;19.0;1;6;1;A;2.0;0;1;96;84.36;IBIS HOTELS;Economy;66;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;TOWN;leisure;1;ALL Gold;0;0;0;0;2022.0;4.0;Monday;0;2022;7;Tuesday;0;2022;8;Friday;0;0.0
9345;2447;17.0;1;5;2;A;2.0;0;1;192;168.72;IBIS HOTELS;Economy;66;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;TOWN;leisure;1;ALL Gold;0;0;0;0;2022.0;8.0;Wednesday;0;2022;3;Friday;0;2022;3;Sunday;1;0.0
9346;2447;40.0;1;6;1;A;2.0;0;1;106;98.1;IBIS STYLES;Economy;139;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Gold;0;0;0;0;2021.0;10.0;Tuesday;0;2021;6;Saturday;1;2021;6;Sunday;1;0.0
9348;2447;3.0;1;6;1;A;2.0;0;1;128;112.86;IBIS HOTELS;Economy;87;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Gold;0;0;0;0;2021.0;1.0;Saturday;1;2021;4;Friday;0;2021;5;Sunday;1;0.0
9349;2447;39.0;1;6;2;A;2.0;0;1;205;182.72;IBIS HOTELS;Economy;140;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Gold;0;0;0;0;2021.0;12.0;Friday;0;2021;11;Saturday;1;2021;11;Monday;0;0.0
9351;2447;57.0;1;4;1;A;2.0;0;1;103;87.21;IBIS HOTELS;Economy;81;Southern Europe;I;Other Location and Suburbs;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Gold;0;0;0;0;2022.0;4.0;Wednesday;0;2022;6;Thursday;0;2022;6;Friday;0;0.0
9352;2447;58.0;1;5;2;A;2.0;0;1;320;256.07;IBIS STYLES;Economy;218;Southern Europe;D;Prime Location;EUROPE;REST OF EUROPE;None;leisure;1;ALL Gold;0;0;0;0;2022.0;4.0;Wednesday;0;2022;6;Friday;0;2022;6;Sunday;1;0.0
9353;2447;48.0;1;7;1;M;2.0;0;1;145;127.3;IBIS STYLES;Economy;70;Southern Europe;D;Prime Location;EUROPE;FRANCE;None;leisure;1;ALL Gold;0;0;0;0;2021.0;10.0;Tuesday;0;2021;6;Sunday;1;2021;6;Monday;0;0.0
9354;2447;44.0;1;3;1;A;2.0;0;1;171;152.0;IBIS STYLES;Economy;48;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Gold;0;0;0;0;2021.0;10.0;Tuesday;0;2021;6;Wednesday;0;2021;6;Thursday;0;0.0
9355;2447;50.0;1;4;2;A;2.0;0;1;285;241.3;IBIS HOTELS;Economy;89;Southern Europe;D;Prime Location;EUROPE;REST OF EUROPE;None;leisure;1;ALL Gold;0;0;0;0;2022.0;4.0;Wednesday;0;2022;9;Tuesday;0;2022;11;Sunday;1;0.0
9357;2447;35.0;1;3;1;A;2.0;0;1;141;138.26;IBIS HOTELS;Economy;100;Southern Europe;D;Prime Location;EUROPE;FRANCE;None;leisure;1;ALL Gold;0;0;0;0;2021.0;12.0;Sunday;1;2021;6;Wednesday;0;2021;6;Thursday;0;0.0
9358;2447;48.0;1;2;2;A;2.0;0;1;529;244.6;MERCURE;Midscale;128;Southern Europe;G;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Gold;0;0;0;0;2022.0;4.0;Wednesday;0;2022;7;Wednesday;0;2022;9;Tuesday;0;0.0
9360;2447;44.0;1;7;3;A;2.0;0;1;1545;679.65;MERCURE;Midscale;60;Southern Europe;A;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Gold;0;0;0;0;2022.0;6.0;Sunday;1;2022;6;Sunday;1;2022;6;Wednesday;0;0.0
9361;2447;25.0;1;5;2;A;2.0;0;1;235;206.72;IBIS HOTELS;Economy;66;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;TOWN;leisure;1;ALL Gold;0;0;0;0;2021.0;8.0;Monday;0;2021;9;Friday;0;2021;9;Sunday;1;0.0
9362;2447;5.0;1;1;1;A;2.0;0;1;65;101.48;IBIS HOTELS;Economy;66;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;TOWN;leisure;1;ALL Gold;0;0;0;0;2021.0;7.0;Wednesday;0;2021;2;Monday;0;2021;3;Monday;0;0.0
9363;2448;0.0;0;5;2;A;2.0;0;1;777;342.02;MERCURE;Midscale;126;Southern Europe;G;Prime Location;EUROPE;FRANCE;None;business;1;ALL Classic;0;0;0;0;2022.0;7.0;Friday;0;2022;7;Friday;0;2022;7;Sunday;1;0.0
9364;2449;48.0;1;3;1;A;2.0;0;1;36;14.38;PULLMAN;Luxury and Upscale;270;IMEA;B;Second Location;ASIA;ASIA;AIRPORT;leisure;1;Accor Plus Silver;0;0;1;0;2022.0;7.0;Thursday;0;2022;9;Wednesday;0;2022;9;Thursday;0;0.0
9372;2453;0.0;0;1;1;A;2.0;0;1;201;0.0;IBIS HOTELS;Economy;152;IMEA;A;Prime Location;AFRICA;AFRICA;TOWN;business;1;ALL Silver;0;0;0;0;2022.0;3.0;Monday;0;2022;3;Monday;0;2022;3;Tuesday;0;0.0
9374;2453;0.0;0;6;3;A;4.0;0;1;424;368.27;IBIS HOTELS;Economy;152;IMEA;A;Prime Location;AFRICA;AFRICA;TOWN;business;1;ALL Silver;0;0;0;0;2021.0;7.0;Thursday;0;2021;7;Thursday;0;2021;10;Friday;0;-2.0
9375;2453;0.0;0;5;1;A;4.0;0;1;82;70.52;IBIS HOTELS;Economy;187;IMEA;D;Prime Location;AFRICA;AFRICA;None;leisure;1;ALL Silver;0;0;0;0;2021.0;8.0;Friday;0;2021;8;Friday;0;2021;8;Saturday;1;0.0
9378;2454;38.0;1;5;2;A;2.0;0;1;181;159.6;IBIS HOTELS;Economy;60;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;7.0;Friday;0;2021;10;Friday;0;2021;10;Sunday;1;0.0
9379;2454;5.0;1;5;2;A;2.0;0;1;148;164.4;ADAGIO;Midscale;89;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Silver;0;0;0;0;2021.0;1.0;Sunday;1;2021;1;Friday;0;2021;1;Sunday;1;0.0
9380;2454;4.0;1;6;1;A;2.0;0;1;74;65.55;IBIS HOTELS;Economy;139;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;7.0;Friday;0;2021;11;Tuesday;0;2021;12;Thursday;0;-1.0
9381;2454;35.0;1;6;1;A;2.0;0;1;25;56.55;ADAGIO ACCESS;Economy;113;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;9.0;Saturday;1;2021;10;Saturday;1;2021;10;Sunday;1;-1.0
9383;2456;0.0;1;3;1;A;1.0;0;1;124;109.25;IBIS STYLES;Economy;78;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Classic;0;0;0;0;2021.0;8.0;Wednesday;0;2021;8;Wednesday;0;2021;8;Thursday;0;0.0
9388;2459;4.0;1;5;2;A;2.0;0;1;271;123.59;MERCURE;Midscale;135;Northern Europe;H;Second Location;EUROPE;UK&IE;None;leisure;1;ALL Classic;0;0;0;0;2022.0;9.0;Monday;0;2022;9;Friday;0;2022;9;Sunday;1;0.0
9389;2460;3.0;1;5;1;A;4.0;0;1;1208;635.48;PULLMAN;Luxury and Upscale;166;Southern Europe;F;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Gold;0;0;0;0;2022.0;7.0;Wednesday;0;2022;10;Thursday;0;2022;11;Sunday;1;0.0
9392;2460;0.0;1;1;2;A;1.0;0;1;829;368.54;PULLMAN;Luxury and Upscale;166;Southern Europe;F;Other Location and Suburbs;EUROPE;FRANCE;None;business;1;ALL Gold;0;0;0;0;2021.0;12.0;Monday;0;2021;12;Monday;0;2021;12;Wednesday;0;0.0
9393;2460;9.0;1;3;1;A;1.0;0;1;141;124.45;IBIS HOTELS;Economy;45;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Gold;0;0;0;0;2022.0;1.0;Monday;0;2022;1;Wednesday;0;2022;1;Thursday;0;0.0
9395;2460;1.0;1;1;1;A;1.0;0;1;102;89.53;IBIS HOTELS;Economy;140;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Gold;0;0;0;0;2022.0;10.0;Tuesday;0;2022;11;Friday;0;2022;12;Sunday;1;0.0
9398;2460;12.0;1;5;3;A;2.0;0;1;1301;573.02;MGALLERY;Luxury and Upscale;169;Northern Europe;A;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Gold;0;0;0;0;2022.0;7.0;Sunday;1;2022;12;Thursday;0;2022;8;Monday;0;0.0
9401;2460;7.0;0;1;1;A;1.0;0;1;137;120.15;IBIS HOTELS;Economy;140;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Gold;0;0;0;0;2022.0;3.0;Monday;0;2022;4;Monday;0;2022;5;Wednesday;0;0.0
9404;2460;0.0;1;1;2;A;1.0;0;1;248;218.2;IBIS HOTELS;Economy;140;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Gold;0;0;0;0;2022.0;2.0;Saturday;1;2022;2;Saturday;1;2022;4;Tuesday;0;0.0
9407;2460;4.0;1;1;1;A;1.0;0;1;92;81.02;IBIS HOTELS;Economy;140;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Gold;0;0;0;0;2022.0;1.0;Thursday;0;2022;1;Monday;0;2022;1;Tuesday;0;0.0
9410;2460;2.0;1;1;1;A;1.0;0;1;144;126.45;IBIS HOTELS;Economy;140;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Gold;0;0;0;0;2022.0;1.0;Monday;0;2022;3;Thursday;0;2022;4;Sunday;1;0.0
9412;2460;6.0;1;1;1;A;2.0;0;1;1041;176.0;MERCURE;Midscale;149;Southern Europe;E;Second Location;EUROPE;FRANCE;AIRPORT;leisure;1;ALL Gold;0;0;0;0;2022.0;4.0;Sunday;1;2022;10;Monday;0;2022;11;Thursday;0;0.0
9413;2460;3.0;1;1;1;A;1.0;0;1;226;99.6;MERCURE;Midscale;89;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;business;1;ALL Gold;0;0;0;0;2021.0;10.0;Friday;0;2021;1;Monday;0;2021;2;Thursday;0;0.0
9414;2461;0.0;1;1;1;A;2.0;0;1;317;143.1;NOVOTEL;Midscale;266;Northern Europe;B;Second Location;EUROPE;REST OF EUROPE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;11.0;Monday;0;2022;11;Monday;0;2022;11;Tuesday;0;0.0
9416;2461;1.0;1;3;1;A;1.0;0;1;74;62.3;IBIS HOTELS;Economy;146;Northern Europe;D;Prime Location;EUROPE;REST OF EUROPE;TOWN;business;1;ALL Silver;0;0;0;0;2021.0;12.0;Tuesday;0;2021;12;Wednesday;0;2021;12;Thursday;0;0.0
9420;2462;6.0;1;2;1;A;1.0;0;1;129;114.55;IBIS STYLES;Economy;85;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Gold;0;0;0;0;2021.0;6.0;Thursday;0;2021;12;Friday;0;2021;10;Wednesday;0;0.0
9421;2462;8.0;1;3;1;A;1.0;0;1;113;99.8;IBIS STYLES;Economy;115;Southern Europe;F;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Gold;0;0;0;0;2021.0;1.0;Tuesday;0;2021;1;Wednesday;0;2021;1;Thursday;0;0.0
9422;2462;0.0;1;3;1;A;1.0;0;1;84;74.01;IBIS HOTELS;Economy;87;Southern Europe;H;Second Location;EUROPE;FRANCE;None;business;1;ALL Gold;0;0;0;0;2022.0;3.0;Wednesday;0;2022;3;Wednesday;0;2022;3;Thursday;0;0.0
9423;2462;20.0;1;1;4;A;1.0;0;1;986;522.0;MERCURE;Midscale;63;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;business;1;ALL Gold;0;0;0;0;2020.0;12.0;Tuesday;0;2021;11;Monday;0;2021;1;Friday;0;0.0
9424;2462;11.0;1;5;2;A;2.0;0;1;311;273.6;IBIS HOTELS;Economy;124;Southern Europe;B;Second Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Gold;0;0;0;0;2022.0;12.0;Friday;0;2022;9;Friday;0;2022;9;Sunday;1;0.0
9427;2462;6.0;1;4;2;A;1.0;0;1;330;291.8;IBIS HOTELS;Economy;124;Southern Europe;H;Second Location;EUROPE;FRANCE;None;leisure;1;ALL Gold;0;0;0;0;2022.0;5.0;Friday;0;2022;5;Thursday;0;2022;5;Saturday;1;0.0
9428;2462;15.0;1;2;1;A;1.0;0;1;99;87.03;IBIS STYLES;Economy;60;Southern Europe;X;Unknown Location;EUROPE;FRANCE;None;business;1;ALL Gold;0;0;0;0;2021.0;11.0;Monday;0;2021;7;Monday;0;2021;8;Thursday;0;0.0
9429;2463;57.0;1;5;3;A;1.0;0;1;269;237.0;IBIS HOTELS;Economy;56;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Classic;0;0;0;0;2022.0;3.0;Thursday;0;2022;4;Friday;0;2022;2;Saturday;1;-1.0
9432;2465;14.0;0;2;13;M;1.0;0;1;690;607.72;IBIS HOTELS;Economy;130;IMEA;A;Prime Location;AFRICA;AFRICA;None;leisure;1;ALL Silver;0;0;0;0;2021.0;6.0;Tuesday;0;2021;6;Monday;0;2021;7;Monday;0;0.0
9433;2466;13.0;0;1;2;A;1.0;0;1;281;249.9;IBIS HOTELS;Economy;85;Southern Europe;G;Prime Location;EUROPE;FRANCE;None;leisure;1;ALL Gold;0;0;0;0;2021.0;2.0;Tuesday;0;2021;2;Monday;0;2021;2;Wednesday;0;0.0
